t,x,y,v_x,v_y
1777.46,88.8846,6.53335,0.0430202,0.00267303
1778.7,88.9379,6.53667,0.0429809,0.0026962
1779.94,88.9911,6.54003,0.0429413,0.00271962
1781.18,89.0442,6.54341,0.0429016,0.0027433
1782.41,89.0973,6.54682,0.0428616,0.00276724
1783.65,89.1504,6.55026,0.0428214,0.00279143
1784.89,89.2034,6.55374,0.042781,0.00281589
1786.13,89.2564,6.55724,0.0427404,0.00284062
1787.33,89.3077,6.56066,0.0427008,0.00286485
1788.51,89.358,6.56405,0.0426618,0.00288886
1789.69,89.4082,6.56747,0.0426225,0.00291313
1790.86,89.4583,6.57091,0.0425831,0.00293765
1792.04,89.5085,6.57439,0.0425435,0.00296242
1793.22,89.5586,6.57789,0.0425036,0.00298745
1794.4,89.6086,6.58143,0.0424636,0.00301274
1795.56,89.658,6.58495,0.0424238,0.00303802
1796.73,89.7074,6.58851,0.0423838,0.00306356
1797.89,89.7568,6.59209,0.0423436,0.00308937
1799.06,89.8061,6.5957,0.0423032,0.00311544
1800.22,89.8554,6.59935,0.0422626,0.00314178
1801.39,89.9046,6.60303,0.0422218,0.00316839
1802.55,89.9538,6.60673,0.0421808,0.00319528
1803.72,90.0029,6.61047,0.0421396,0.00322245
1804.88,90.052,6.61424,0.0420982,0.0032499
1806.05,90.101,6.61804,0.0420566,0.00327763
1807.21,90.15,6.62188,0.0420148,0.00330565
1808.38,90.1989,6.62575,0.0419728,0.00333396
1809.54,90.2478,6.62965,0.0419306,0.00336256
1810.71,90.2966,6.63358,0.0418882,0.00339146
1811.87,90.3454,6.63755,0.0418456,0.00342066
1813.02,90.3932,6.64148,0.0418036,0.0034496
1814.16,90.4409,6.64543,0.0417615,0.00347882
1815.29,90.4879,6.64937,0.0417197,0.00350792
1816.41,90.5349,6.65334,0.0416778,0.00353732
1817.54,90.5818,6.65734,0.0416357,0.003567
1818.66,90.6287,6.66137,0.0415934,0.00359699
1819.79,90.6755,6.66544,0.0415509,0.00362727
1820.92,90.7223,6.66955,0.0415082,0.00365786
1822.04,90.769,6.67368,0.0414654,0.00368876
1823.17,90.8157,6.67786,0.0414223,0.00371996
1824.3,90.8624,6.68206,0.0413791,0.00375147
1825.42,90.9089,6.68631,0.0413357,0.0037833
1826.55,90.9555,6.69059,0.0412921,0.00381545
1827.65,91.0011,6.69482,0.0412492,0.00384729
1828.76,91.0466,6.69909,0.0412061,0.00387944
1829.86,91.0921,6.70339,0.0411628,0.00391191
1830.95,91.1369,6.70767,0.04112,0.00394423
1832.04,91.1817,6.71198,0.041077,0.00397685
1833.13,91.2264,6.71633,0.0410339,0.00400979
1834.22,91.2711,6.72072,0.0409906,0.00404305
1835.31,91.3157,6.72514,0.0409471,0.00407663
1836.4,91.3603,6.7296,0.0409034,0.00411053
1837.49,91.4048,6.73409,0.0408596,0.00414475
1838.58,91.4493,6.73863,0.0408156,0.0041793
1839.64,91.4927,6.74309,0.0407725,0.0042134
1840.71,91.5361,6.7476,0.0407292,0.00424781
1841.77,91.5794,6.75214,0.0406858,0.00428254
1842.84,91.6227,6.75672,0.0406422,0.00431759
1843.87,91.6646,6.76118,0.0405999,0.00435184
1844.9,91.7064,6.76568,0.0405574,0.00438639
1845.93,91.7481,6.77022,0.0405148,0.00442125
1846.96,91.7899,6.7748,0.040472,0.00445643
1847.99,91.8316,6.77941,0.0404291,0.00449191
1849.01,91.8727,6.784,0.0403866,0.00452734
1850.02,91.9135,6.78859,0.0403443,0.00456269
1851.02,91.9541,6.79321,0.040302,0.00459834
1852.02,91.9942,6.7978,0.04026,0.00463386
1853.02,92.0343,6.80244,0.040218,0.00466969
1854.01,92.0743,6.80711,0.0401758,0.00470582
1854.99,92.1137,6.81174,0.0401341,0.00474168
1855.97,92.153,6.8164,0.0400924,0.00477784
1856.95,92.1923,6.8211,0.0400505,0.00481431
1857.93,92.2315,6.82584,0.0400086,0.00485108
1858.91,92.2707,6.83061,0.0399665,0.00488816
1859.89,92.3099,6.83542,0.0399243,0.00492554
1860.87,92.349,6.84027,0.039882,0.00496324
1861.85,92.388,6.84515,0.0398396,0.00500126
1862.83,92.4271,6.85007,0.0397971,0.00503958
1863.81,92.4661,6.85503,0.0397545,0.00507823
1864.79,92.505,6.86002,0.0397118,0.00511719
1865.77,92.5439,6.86506,0.039669,0.00515648
1866.73,92.5819,6.87001,0.0396271,0.00519517
1867.69,92.6198,6.87501,0.0395851,0.00523418
1868.64,92.6573,6.87998,0.0395435,0.00527307
1869.58,92.6947,6.885,0.0395018,0.00531227
1870.52,92.7317,6.88999,0.0394605,0.00535135
1871.44,92.7682,6.89496,0.0394195,0.00539024
1872.37,92.8046,6.89997,0.0393786,0.00542943
1873.3,92.8411,6.90501,0.0393375,0.00546892
1874.21,92.877,6.91003,0.0392969,0.00550821
1875.12,92.9129,6.91508,0.0392562,0.00554779
1876.04,92.9488,6.92017,0.0392154,0.00558767
1876.95,92.9846,6.92529,0.0391746,0.00562785
1877.87,93.0204,6.93045,0.0391337,0.00566833
1878.78,93.0561,6.93565,0.0390928,0.0057091
1879.69,93.0918,6.94089,0.0390518,0.00575018
1880.61,93.1275,6.94616,0.0390107,0.00579156
1881.52,93.1631,6.95147,0.0389696,0.00583324
1882.43,93.1987,6.95682,0.0389284,0.00587523
1883.35,93.2343,6.96221,0.0388872,0.00591752
1884.26,93.2698,6.96764,0.0388459,0.00596012
1885.15,93.3042,6.97294,0.0388059,0.00600172
1886.03,93.3385,6.97828,0.0387658,0.0060436
1886.92,93.3729,6.98365,0.0387256,0.00608578
1887.81,93.4072,6.98906,0.0386855,0.00612825
1888.69,93.4414,6.99451,0.0386452,0.00617101
1889.58,93.4756,7,0.038605,0.00621407
1890.46,93.5098,7.00552,0.0385647,0.00625742
1891.35,93.544,7.01108,0.0385244,0.00630107
1892.24,93.5781,7.01669,0.038484,0.00634502
1893.12,93.6122,7.02233,0.0384437,0.00638926
1894.01,93.6462,7.02801,0.0384033,0.0064338
1894.88,93.6798,7.03366,0.0383634,0.00647808
1895.76,93.7134,7.03934,0.0383234,0.00652266
1896.63,93.7469,7.04507,0.0382835,0.00656752
1897.5,93.78,7.05078,0.038244,0.0066122
1898.36,93.8131,7.05652,0.0382044,0.00665716
1899.23,93.8461,7.0623,0.0381649,0.00670242
1900.09,93.8788,7.06806,0.0381257,0.00674747
1900.94,93.9114,7.07386,0.0380866,0.0067928
1901.8,93.944,7.07969,0.0380474,0.00683842
1902.66,93.9766,7.08557,0.0380083,0.00688433
1903.5,94.0087,7.09141,0.0379696,0.00692994
1904.35,94.0408,7.09729,0.037931,0.00697582
1905.19,94.0729,7.10321,0.0378923,0.00702199
1906.04,94.1049,7.10917,0.0378537,0.00706844
1906.88,94.1369,7.11516,0.0378151,0.00711516
1907.73,94.1689,7.1212,0.0377765,0.00716217
1908.57,94.2008,7.12728,0.0377379,0.00720945
1909.42,94.2327,7.13339,0.0376993,0.00725701
1910.27,94.2645,7.13955,0.0376608,0.00730485
1911.11,94.2964,7.14575,0.0376222,0.00735297
1911.96,94.3282,7.15199,0.0375837,0.00740137
1912.8,94.3599,7.15827,0.0375452,0.00745005
1913.65,94.3917,7.16459,0.0375068,0.00749901
1914.49,94.4234,7.17095,0.0374684,0.00754824
1915.34,94.455,7.17735,0.03743,0.00759776
1916.19,94.4867,7.1838,0.0373916,0.00764755
1917.03,94.5183,7.19029,0.0373533,0.00769763
1917.88,94.5499,7.19682,0.0373151,0.00774798
1918.72,94.5814,7.20339,0.0372769,0.00779861
1919.57,94.6129,7.21001,0.0372387,0.00784952
1920.41,94.6444,7.21667,0.0372006,0.0079007
1921.26,94.6758,7.22337,0.0371625,0.00795216
1922.11,94.7072,7.23012,0.0371245,0.0080039
1922.95,94.7386,7.23691,0.0370866,0.00805591
1923.8,94.77,7.24374,0.0370487,0.0081082
1924.64,94.8013,7.25062,0.0370109,0.00816077
1925.49,94.8325,7.25754,0.0369731,0.0082136
1926.33,94.8638,7.26451,0.0369354,0.00826671
1927.18,94.895,7.27152,0.0368978,0.0083201
1928.02,94.9262,7.27858,0.0368603,0.00837375
1928.87,94.9574,7.28569,0.0368228,0.00842768
1929.72,94.9885,7.29284,0.0367855,0.00848187
1930.56,95.0196,7.30003,0.0367482,0.00853634
1931.41,95.0506,7.30727,0.036711,0.00859107
1932.25,95.0817,7.31456,0.0366739,0.00864607
1933.1,95.1127,7.3219,0.0366368,0.00870133
1933.94,95.1436,7.32928,0.0365999,0.00875686
1934.79,95.1746,7.33671,0.0365631,0.00881266
1935.64,95.2055,7.34418,0.0365263,0.00886871
1936.48,95.2363,7.35171,0.0364897,0.00892503
1937.33,95.2672,7.35928,0.0364532,0.00898161
1938.17,95.298,7.3669,0.0364168,0.00903845
1939.02,95.3288,7.37457,0.0363805,0.00909554
1939.86,95.3595,7.38228,0.0363443,0.00915289
1940.71,95.3902,7.39005,0.0363082,0.00921049
1941.56,95.4209,7.39786,0.0362723,0.00926835
1942.4,95.4516,7.40572,0.0362364,0.00932645
1943.25,95.4822,7.41363,0.0362007,0.00938481
1944.09,95.5128,7.42159,0.0361652,0.00944341
1944.94,95.5434,7.4296,0.0361297,0.00950226
1945.78,95.5739,7.43767,0.0360944,0.00956136
1946.63,95.6044,7.44578,0.0360592,0.00962069
1947.47,95.6349,7.45394,0.0360242,0.00968027
1948.32,95.6654,7.46215,0.0359893,0.00974008
1949.17,95.6958,7.47041,0.0359546,0.00980013
1950.01,95.7262,7.47872,0.03592,0.00986041
1950.86,95.7565,7.48709,0.0358856,0.00992093
1951.7,95.7869,7.4955,0.0358513,0.00998168
1952.55,95.8172,7.50397,0.0358171,0.0100427
1953.39,95.8474,7.51249,0.0357832,0.0101039
1954.24,95.8777,7.52106,0.0357494,0.0101653
1955.09,95.9079,7.52968,0.0357157,0.0102269
1955.93,95.9381,7.53835,0.0356822,0.0102888
1956.78,95.9682,7.54708,0.0356489,0.0103509
1957.62,95.9984,7.55586,0.0356158,0.0104131
1958.47,96.0285,7.56469,0.0355828,0.0104757
1959.31,96.0586,7.57358,0.0355501,0.0105384
1960.16,96.0886,7.58252,0.0355175,0.0106013
1961,96.1186,7.59151,0.035485,0.0106644
1961.85,96.1486,7.60055,0.0354528,0.0107277
1962.7,96.1786,7.60965,0.0354208,0.0107912
1963.54,96.2085,7.6188,0.0353889,0.0108549
1964.39,96.2384,7.62801,0.0353573,0.0109189
1965.23,96.2683,7.63727,0.0353258,0.0109829
1966.08,96.2982,7.64659,0.0352945,0.0110472
1966.92,96.328,7.65596,0.0352635,0.0111117
1967.77,96.3578,7.66538,0.0352326,0.0111763
1968.62,96.3876,7.67486,0.035202,0.0112411
1969.46,96.4174,7.68439,0.0351715,0.0113061
1970.31,96.4471,7.69398,0.0351413,0.0113713
1971.15,96.4768,7.70362,0.0351113,0.0114366
1972,96.5065,7.71332,0.0350814,0.0115021
1972.84,96.5361,7.72308,0.0350519,0.0115678
1973.69,96.5658,7.73289,0.0350225,0.0116336
1974.54,96.5954,7.74275,0.0349933,0.0116996
1975.38,96.6249,7.75267,0.0349644,0.0117657
1976.23,96.6545,7.76265,0.0349357,0.011832
1977.07,96.684,7.77269,0.0349072,0.0118984
1977.92,96.7135,7.78278,0.034879,0.0119649
1978.76,96.743,7.79292,0.0348509,0.0120316
1979.61,96.7725,7.80313,0.0348232,0.0120985
1980.45,96.8019,7.81338,0.0347956,0.0121654
1981.3,96.8313,7.8237,0.0347683,0.0122325
1982.15,96.8607,7.83407,0.0347412,0.0122997
1982.99,96.8901,7.8445,0.0347144,0.012367
1983.84,96.9194,7.85499,0.0346878,0.0124345
1984.68,96.9488,7.86553,0.0346614,0.012502
1985.53,96.9781,7.87613,0.0346353,0.0125697
1986.37,97.0073,7.88679,0.0346095,0.0126375
1987.22,97.0366,7.89751,0.0345839,0.0127053
1988.07,97.0658,7.90828,0.0345585,0.0127733
1988.91,97.095,7.91911,0.0345334,0.0128414
1989.76,97.1242,7.93,0.0345085,0.0129095
1990.6,97.1534,7.94095,0.0344839,0.0129778
1991.45,97.1826,7.95195,0.0344596,0.0130461
1992.29,97.2117,7.96301,0.0344355,0.0131145
1993.14,97.2408,7.97413,0.0344117,0.013183
1993.99,97.2699,7.98531,0.0343881,0.0132515
1994.83,97.299,7.99654,0.0343648,0.0133201
1995.68,97.328,8.00783,0.0343417,0.0133888
1996.52,97.357,8.01919,0.0343189,0.0134575
1997.37,97.3861,8.03059,0.0342964,0.0135263
1998.21,97.415,8.04206,0.0342741,0.0135952
1999.06,97.444,8.05359,0.0342521,0.013664
1999.9,97.473,8.06517,0.0342304,0.013733
2000.75,97.5019,8.07681,0.0342089,0.013802
2001.6,97.5308,8.08852,0.0341877,0.013871
2002.44,97.5597,8.10027,0.0341668,0.01394
2003.29,97.5886,8.11209,0.0341461,0.0140091
2004.13,97.6175,8.12397,0.0341257,0.0140782
2004.98,97.6463,8.1359,0.0341056,0.0141473
2005.82,97.6752,8.1479,0.0340857,0.0142164
2006.67,97.704,8.15995,0.0340661,0.0142856
2007.52,97.7328,8.17206,0.0340468,0.0143547
2008.36,97.7616,8.18422,0.0340277,0.0144239
2009.21,97.7903,8.19645,0.034009,0.014493
2010.05,97.8191,8.20874,0.0339904,0.0145622
2010.9,97.8478,8.22108,0.0339722,0.0146313
2011.74,97.8765,8.23348,0.0339542,0.0147005
2012.59,97.9052,8.24594,0.0339366,0.0147696
2013.43,97.9339,8.25846,0.0339191,0.0148387
2014.28,97.9626,8.27104,0.033902,0.0149078
2015.13,97.9913,8.28368,0.0338851,0.0149768
2015.97,98.0199,8.29637,0.0338685,0.0150459
2016.82,98.0486,8.30912,0.0338522,0.0151149
2017.66,98.0772,8.32193,0.0338361,0.0151838
2018.51,98.1058,8.3348,0.0338203,0.0152527
2019.35,98.1344,8.34773,0.0338048,0.0153216
2020.2,98.163,8.36072,0.0337895,0.0153904
2021.05,98.1915,8.37376,0.0337745,0.0154592
2021.89,98.2201,8.38686,0.0337598,0.0155279
2022.74,98.2486,8.40002,0.0337454,0.0155966
2023.58,98.2772,8.41324,0.0337312,0.0156652
2024.43,98.3057,8.42652,0.0337173,0.0157337
2025.27,98.3342,8.43985,0.0337037,0.0158022
2026.12,98.3627,8.45324,0.0336903,0.0158706
2026.97,98.3912,8.46669,0.0336772,0.0159389
2027.81,98.4196,8.4802,0.0336643,0.0160071
2028.66,98.4481,8.49376,0.0336518,0.0160753
2029.5,98.4766,8.50739,0.0336395,0.0161433
2030.35,98.505,8.52107,0.0336274,0.0162113
2031.19,98.5334,8.53481,0.0336156,0.0162792
2032.04,98.5618,8.5486,0.0336041,0.016347
2032.88,98.5903,8.56245,0.0335928,0.0164147
2033.73,98.6187,8.57636,0.0335818,0.0164822
2034.58,98.6471,8.59033,0.0335711,0.0165497
2035.42,98.6754,8.60435,0.0335606,0.0166171
2036.27,98.7038,8.61843,0.0335504,0.0166844
2037.11,98.7322,8.63257,0.0335404,0.0167515
2037.96,98.7605,8.64677,0.0335306,0.0168185
2038.8,98.7889,8.66102,0.0335212,0.0168854
2039.65,98.8172,8.67532,0.033512,0.0169522
2040.5,98.8456,8.68969,0.033503,0.0170188
2041.34,98.8739,8.70411,0.0334943,0.0170854
2042.19,98.9022,8.71858,0.0334858,0.0171518
2043.03,98.9305,8.73312,0.0334776,0.017218
2043.88,98.9588,8.7477,0.0334696,0.0172841
2044.72,98.9871,8.76235,0.0334618,0.0173501
2045.57,99.0154,8.77705,0.0334543,0.0174159
2046.42,99.0437,8.7918,0.0334471,0.0174816
2047.26,99.072,8.80661,0.0334401,0.0175472
2048.11,99.1003,8.82148,0.0334333,0.0176125
2048.95,99.1285,8.8364,0.0334267,0.0176778
2049.8,99.1568,8.85138,0.0334204,0.0177428
2050.64,99.1851,8.86641,0.0334144,0.0178078
2051.49,99.2133,8.8815,0.0334085,0.0178725
2052.33,99.2416,8.89664,0.0334029,0.0179371
2053.18,99.2698,8.91183,0.0333975,0.0180015
2054.03,99.2981,8.92708,0.0333924,0.0180658
2054.87,99.3263,8.94239,0.0333874,0.0181299
2055.72,99.3545,8.95775,0.0333827,0.0181938
2056.56,99.3828,8.97316,0.0333782,0.0182575
2057.41,99.411,8.98863,0.033374,0.0183211
2058.25,99.4392,9.00415,0.0333699,0.0183845
2059.1,99.4674,9.01972,0.0333661,0.0184477
2059.95,99.4956,9.03535,0.0333625,0.0185107
2060.79,99.5238,9.05103,0.033359,0.0185736
2061.64,99.5521,9.06676,0.0333559,0.0186362
2062.48,99.5803,9.08255,0.0333529,0.0186987
2063.33,99.6085,9.09838,0.0333501,0.018761
2064.17,99.6367,9.11428,0.0333475,0.018823
2065.02,99.6649,9.13022,0.0333451,0.0188849
2065.86,99.6931,9.14622,0.033343,0.0189466
2066.71,99.7213,9.16226,0.033341,0.0190081
2067.56,99.7495,9.17836,0.0333392,0.0190694
2068.4,99.7776,9.19452,0.0333377,0.0191305
2069.25,99.8058,9.21072,0.0333363,0.0191914
2070.09,99.834,9.22697,0.0333351,0.0192521
2070.94,99.8622,9.24328,0.0333341,0.0193126
2071.78,99.8904,9.25964,0.0333333,0.0193729
2072.63,99.9186,9.27605,0.0333327,0.019433
2073.48,99.9468,9.2925,0.0333322,0.0194929
2074.32,99.975,9.30901,0.033332,0.0195526
2075.17,100.003,9.32557,0.0333319,0.019612
2076.01,100.031,9.34218,0.033332,0.0196713
2076.86,100.06,9.35884,0.0333323,0.0197303
2077.7,100.088,9.37555,0.0333328,0.0197891
2078.55,100.116,9.39231,0.0333334,0.0198477
2079.4,100.144,9.40912,0.0333342,0.0199061
2080.24,100.172,9.42598,0.0333352,0.0199643
2081.09,100.2,9.44289,0.0333363,0.0200223
2081.93,100.229,9.45984,0.0333377,0.02008
2082.78,100.257,9.47685,0.0333391,0.0201375
2083.62,100.285,9.4939,0.0333408,0.0201948
2084.47,100.313,9.511,0.0333426,0.0202519
2085.31,100.341,9.52815,0.0333445,0.0203088
2086.16,100.37,9.54535,0.0333466,0.0203654
2087.01,100.398,9.5626,0.0333489,0.0204218
2087.85,100.426,9.57989,0.0333513,0.020478
2088.7,100.454,9.59723,0.0333539,0.020534
2089.54,100.482,9.61462,0.0333566,0.0205897
2090.39,100.511,9.63205,0.0333595,0.0206452
2091.23,100.539,9.64954,0.0333625,0.0207005
2092.08,100.567,9.66706,0.0333656,0.0207556
2092.93,100.595,9.68464,0.0333689,0.0208104
2093.77,100.624,9.70226,0.0333724,0.020865
2094.62,100.652,9.71993,0.0333759,0.0209194
2095.46,100.68,9.73764,0.0333796,0.0209735
2096.31,100.708,9.7554,0.0333835,0.0210275
2097.15,100.736,9.7732,0.0333874,0.0210812
2098,100.765,9.79105,0.0333916,0.0211346
2098.85,100.793,9.80895,0.0333958,0.0211879
2099.69,100.821,9.82689,0.0334001,0.0212409
2100.54,100.849,9.84487,0.0334046,0.0212937
2101.38,100.878,9.8629,0.0334092,0.0213462
2102.23,100.906,9.88098,0.033414,0.0213986
2103.07,100.934,9.89909,0.0334188,0.0214506
2103.92,100.962,9.91726,0.0334238,0.0215025
2104.76,100.991,9.93546,0.0334288,0.0215541
2105.61,101.019,9.95371,0.033434,0.0216055
2106.46,101.047,9.972,0.0334393,0.0216567
2107.3,101.076,9.99034,0.0334448,0.0217077
2108.15,101.104,10.0087,0.0334503,0.0217584
2108.99,101.132,10.0271,0.0334559,0.0218089
2109.84,101.16,10.0456,0.0334617,0.0218591
2110.68,101.189,10.0641,0.0334675,0.0219092
2111.53,101.217,10.0827,0.0334735,0.021959
2112.38,101.245,10.1012,0.0334795,0.0220085
2113.22,101.274,10.1199,0.0334856,0.0220579
2114.07,101.302,10.1386,0.0334919,0.022107
2114.91,101.33,10.1573,0.0334982,0.0221559
2115.76,101.359,10.176,0.0335047,0.0222045
2116.6,101.387,10.1948,0.0335112,0.022253
2117.45,101.415,10.2137,0.0335178,0.0223012
2118.29,101.444,10.2325,0.0335245,0.0223491
2119.14,101.472,10.2515,0.0335313,0.0223969
2119.99,101.5,10.2704,0.0335382,0.0224444
2120.83,101.529,10.2894,0.0335452,0.0224917
2121.68,101.557,10.3085,0.0335522,0.0225388
2122.52,101.585,10.3275,0.0335593,0.0225856
2123.37,101.614,10.3467,0.0335666,0.0226322
2124.21,101.642,10.3658,0.0335739,0.0226786
2125.06,101.671,10.385,0.0335812,0.0227248
2125.91,101.699,10.4043,0.0335887,0.0227708
2126.75,101.727,10.4235,0.0335962,0.0228165
2127.6,101.756,10.4428,0.0336038,0.022862
2128.44,101.784,10.4622,0.0336115,0.0229073
2129.29,101.813,10.4816,0.0336192,0.0229523
2130.13,101.841,10.501,0.033627,0.0229972
2130.98,101.87,10.5205,0.0336349,0.0230418
2131.83,101.898,10.54,0.0336428,0.0230862
2132.67,101.926,10.5595,0.0336508,0.0231304
2133.52,101.955,10.5791,0.0336589,0.0231743
2134.36,101.983,10.5987,0.033667,0.0232181
2135.21,102.012,10.6184,0.0336752,0.0232616
2136.05,102.04,10.6381,0.0336835,0.0233049
2136.9,102.069,10.6578,0.0336918,0.023348
2137.74,102.097,10.6775,0.0337002,0.0233909
2138.59,102.126,10.6973,0.0337086,0.0234336
2139.44,102.154,10.7172,0.0337171,0.023476
2140.28,102.183,10.7371,0.0337256,0.0235183
2141.13,102.211,10.757,0.0337342,0.0235603
2141.97,102.24,10.7769,0.0337429,0.0236021
2142.82,102.268,10.7969,0.0337516,0.0236437
2143.66,102.297,10.8169,0.0337603,0.0236851
2144.51,102.326,10.8369,0.0337691,0.0237263
2145.36,102.354,10.857,0.0337779,0.0237673
2146.2,102.383,10.8771,0.0337868,0.0238081
2147.05,102.411,10.8973,0.0337958,0.0238486
2147.89,102.44,10.9175,0.0338047,0.023889
2148.74,102.468,10.9377,0.0338138,0.0239291
2149.58,102.497,10.9579,0.0338228,0.0239691
2150.43,102.526,10.9782,0.0338319,0.0240088
2151.28,102.554,10.9985,0.0338411,0.0240483
2152.12,102.583,11.0189,0.0338502,0.0240877
2152.97,102.611,11.0393,0.0338594,0.0241268
2153.81,102.64,11.0597,0.0338687,0.0241658
2154.66,102.669,11.0802,0.033878,0.0242045
2155.5,102.697,11.1006,0.0338873,0.024243
2156.35,102.726,11.1212,0.0338967,0.0242814
2157.19,102.755,11.1417,0.0339061,0.0243195
2158.04,102.783,11.1623,0.0339155,0.0243574
2158.89,102.812,11.1829,0.0339249,0.0243952
2159.73,102.841,11.2035,0.0339344,0.0244327
2160.58,102.869,11.2242,0.0339439,0.0244701
2161.42,102.898,11.2449,0.0339535,0.0245073
2162.27,102.927,11.2657,0.033963,0.0245442
2163.11,102.956,11.2864,0.0339726,0.024581
2163.96,102.984,11.3072,0.0339822,0.0246176
2164.81,103.013,11.3281,0.0339919,0.024654
2165.65,103.042,11.3489,0.0340015,0.0246902
2166.5,103.071,11.3698,0.0340112,0.0247262
2167.34,103.099,11.3908,0.034021,0.0247621
2168.19,103.128,11.4117,0.0340307,0.0247977
2169.03,103.157,11.4327,0.0340404,0.0248332
2169.88,103.186,11.4537,0.0340502,0.0248684
2170.72,103.215,11.4748,0.03406,0.0249035
2171.57,103.243,11.4958,0.0340698,0.0249384
2172.42,103.272,11.5169,0.0340797,0.0249732
2173.26,103.301,11.5381,0.0340895,0.0250077
2174.11,103.33,11.5592,0.0340994,0.0250421
2174.95,103.359,11.5804,0.0341093,0.0250763
2175.8,103.387,11.6016,0.0341192,0.0251103
2176.64,103.416,11.6229,0.0341291,0.0251441
2177.49,103.445,11.6442,0.034139,0.0251778
2178.34,103.474,11.6655,0.0341489,0.0252112
2179.18,103.503,11.6868,0.0341589,0.0252445
2180.03,103.532,11.7082,0.0341688,0.0252777
2180.87,103.561,11.7296,0.0341788,0.0253106
2181.72,103.59,11.751,0.0341888,0.0253434
2182.56,103.619,11.7724,0.0341988,0.025376
2183.41,103.648,11.7939,0.0342088,0.0254085
2184.26,103.676,11.8154,0.0342188,0.0254407
2185.1,103.705,11.8369,0.0342288,0.0254729
2185.95,103.734,11.8585,0.0342389,0.0255048
2186.79,103.763,11.8801,0.0342489,0.0255366
2187.64,103.792,11.9017,0.0342589,0.0255682
2188.48,103.821,11.9233,0.034269,0.0255996
2189.33,103.85,11.945,0.034279,0.0256309
2190.17,103.879,11.9667,0.0342891,0.025662
2191.02,103.908,11.9884,0.0342991,0.0256929
2191.87,103.937,12.0101,0.0343092,0.0257237
2192.71,103.966,12.0319,0.0343193,0.0257543
2193.56,103.995,12.0537,0.0343293,0.0257848
2194.4,104.024,12.0755,0.0343394,0.0258151
2195.25,104.053,12.0973,0.0343495,0.0258453
2196.09,104.082,12.1192,0.0343596,0.0258752
2196.94,104.111,12.1411,0.0343696,0.0259051
2197.79,104.141,12.163,0.0343797,0.0259348
2198.63,104.17,12.185,0.0343898,0.0259643
2199.48,104.199,12.2069,0.0343999,0.0259936
2200.32,104.228,12.2289,0.0344099,0.0260229
2201.17,104.257,12.2509,0.03442,0.0260519
2202.01,104.286,12.273,0.0344301,0.0260808
2202.86,104.315,12.295,0.0344402,0.0261096
2203.71,104.344,12.3171,0.0344502,0.0261382
2204.55,104.373,12.3393,0.0344603,0.0261667
2205.4,104.403,12.3614,0.0344703,0.026195
2206.24,104.432,12.3836,0.0344804,0.0262231
2207.09,104.461,12.4057,0.0344905,0.0262512
2207.93,104.49,12.428,0.0345005,0.026279
2208.78,104.519,12.4502,0.0345105,0.0263068
2209.62,104.548,12.4724,0.0345206,0.0263344
2210.47,104.578,12.4947,0.0345306,0.0263618
2211.32,104.607,12.517,0.0345406,0.0263891
2212.16,104.636,12.5394,0.0345507,0.0264163
2213.01,104.665,12.5617,0.0345607,0.0264433
2213.85,104.694,12.5841,0.0345707,0.0264701
2214.7,104.724,12.6065,0.0345807,0.0264969
2215.54,104.753,12.6289,0.0345907,0.0265235
2216.39,104.782,12.6513,0.0346006,0.02655
2217.24,104.811,12.6738,0.0346106,0.0265763
2218.08,104.841,12.6963,0.0346206,0.0266025
2218.93,104.87,12.7188,0.0346305,0.0266285
2219.77,104.899,12.7413,0.0346405,0.0266544
2220.62,104.929,12.7639,0.0346504,0.0266802
2221.46,104.958,12.7864,0.0346603,0.0267059
2222.31,104.987,12.809,0.0346703,0.0267314
2223.16,105.017,12.8317,0.0346802,0.0267568
2224,105.046,12.8543,0.0346901,0.0267821
2224.85,105.075,12.877,0.0346999,0.0268072
2225.69,105.105,12.8996,0.0347098,0.0268322
2226.54,105.134,12.9223,0.0347197,0.0268571
2227.38,105.163,12.9451,0.0347295,0.0268818
2228.23,105.193,12.9678,0.0347394,0.0269064
2229.07,105.222,12.9906,0.0347492,0.0269309
2229.92,105.251,13.0133,0.034759,0.0269553
2230.77,105.281,13.0362,0.0347688,0.0269796
2231.61,105.31,13.059,0.0347786,0.0270037
2232.46,105.34,13.0818,0.0347884,0.0270277
2233.3,105.369,13.1047,0.0347981,0.0270515
2234.15,105.398,13.1276,0.0348079,0.0270753
2234.99,105.428,13.1505,0.0348176,0.0270989
2235.84,105.457,13.1734,0.0348274,0.0271224
2236.69,105.487,13.1964,0.0348371,0.0271458
2237.53,105.516,13.2193,0.0348468,0.0271691
2238.38,105.546,13.2423,0.0348564,0.0271923
2239.22,105.575,13.2653,0.0348661,0.0272153
2240.07,105.605,13.2883,0.0348758,0.0272382
2240.91,105.634,13.3114,0.0348854,0.027261
2241.76,105.664,13.3344,0.034895,0.0272837
2242.6,105.693,13.3575,0.0349046,0.0273063
2243.45,105.723,13.3806,0.0349142,0.0273288
2244.3,105.752,13.4037,0.0349238,0.0273511
2245.14,105.782,13.4269,0.0349334,0.0273734
2245.99,105.811,13.45,0.0349429,0.0273955
2246.83,105.841,13.4732,0.0349524,0.0274175
2247.68,105.871,13.4964,0.0349619,0.0274394
2248.52,105.9,13.5196,0.0349714,0.0274612
